Eastern Cape: Buffalo City(BUF) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Surplus/(Deficit) after taxation,,0,0,34389440,36775729,164661307,6668898,-12715348,158614857,-13170607,-3730201,-18430598,-35331406,-9836930,-888783,-4315938,-15041651,-11442868,-11311892,-28007346,-50762106,57479694,34389440,23090254,67.14344287083478,36775729
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,0,0,34389440,36775729,164661307,6668898,-12715348,158614857,-13170607,-3730201,-18430598,-35331406,-9836930,-888783,-4315938,-15041651,-11442868,-11311892,-28007346,-50762106,57479694,34389440,23090254,67.14344287083478,36775729
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,0,0,34389440,36775729,164661307,6668898,-12715348,158614857,-13170607,-3730201,-18430598,-35331406,-9836930,-888783,-4315938,-15041651,-11442868,-11311892,-28007346,-50762106,57479694,34389440,23090254,67.14344287083478,36775729Western Cape: Knysna(WC048) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,143965714,0,159457000,159457000,160319205,-810075,-702123,158807007,-576364,-142932,-27692,-746988,-197719,-87032,222892,-61859,-37965,-23379,603010,541666,158539826,159457000,-917174,-0.58,159457000
Property rates - penalties and collection charges,,3064682,0,2803750,2803750,238613,236832,234526,709971,405445,219666,323983,949094,298310,270540,259469,828319,253326,233680,232289,719295,3206679,2803750,402929,14.37,2803750
Service charges - electricity revenue,,181657311,0,194107900,188213340,21312983,12796183,14932749,49041915,15372494,16209227,9770306,41352027,22266756,14245529,14895519,51407804,15016239,15112557,16732961,46861757,188663503,193213390,-4549887,-2.35,188213340
Service charges - water revenue,,44044005,0,49227180,48903410,15782435,2780178,2442466,21005079,2977789,3259442,2789670,9026901,5044793,3279580,3208049,11532422,3236251,3105632,2721752,9063635,50628037,48903510,1724527,3.53,48903410
Service charges - sanitation revenue,,10789567,0,11464260,11468710,11433800,-46623,-157983,11229194,-8510,33179,65184,89853,-16512,102322,54991,140801,146715,121073,89121,356909,11816757,11468870,347887,3.03,11468710
Service charges - refuse revenue,,14035212,0,15352400,15352400,15798937,-74450,-332692,15391795,-123461,7330,-189920,-306051,-53186,22432,15619,-15135,16086,36893,-93435,-40456,15030153,15352400,-322247,-2.1,15352400
Service charges - other,,2011732,0,2434370,2197230,74376,71587,229921,375884,578032,173052,-2612650,-1861566,300736,10832,221285,532853,194053,120865,232993,547911,-404918,3647940,-4052858,-111.1,2197230
Rental of facilities and equipment,,4137807,0,5029700,5029700,121479,2697928,342464,3161871,270547,468383,337220,1076150,380387,322933,353895,1057215,324808,304137,430945,1059890,6355126,5029700,1325426,26.35,5029700
Interest earned - external investments,,5944216,0,2346030,2346030,208500,193301,422005,823806,484938,163928,378463,1027329,649088,397733,545845,1592666,607700,433317,427620,1468637,4912438,2346030,2566408,109.39,2346030
Interest earned - outstanding debtors,,3617396,0,3250000,3250000,287003,342451,291669,921123,420007,406400,402405,1228812,402323,418449,426273,1247045,419477,404429,415091,1238997,4635977,3250000,1385977,42.65,3250000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,45207835,0,15111300,78111300,1310124,1408190,1360607,4078921,1215379,1471057,1766981,4453417,1836438,2008013,2116428,5960879,1366751,1843475,1542543,4752769,19245986,15111300,4134686,27.36,78111300
Licences and permits,,1643085,0,1997550,1998690,142480,132097,137662,412239,149917,126303,89757,365977,150553,154498,161371,466422,125489,131751,141567,398807,1643445,1997550,-354105,-17.73,1998690
Agency services,,2160828,0,1800000,1800000,218957,185947,211459,616363,217009,181594,191165,589768,212806,212613,191828,617247,197015,190002,220710,607727,2431105,1800000,631105,35.06,1800000
Transfers recognised - operational,,88557952,0,68844000,91990000,18316105,5484876,2471403,26272384,1335708,2225617,15838528,19399853,477099,2399755,17681440,20558294,3289944,5545551,9920950,18756445,84986976,68844000,16142976,23.45,91990000
Other own revenue,,7750359,0,3291000,3341000,255389,414842,359584,1029815,662904,1288297,105696,2056897,1361480,451097,179278,1991855,362559,202638,1351700,1916897,6995464,3291000,3704464,112.56,3341000
Gains on disposal of PPE,,327260,0,250000,250000,356,359,362,1077,297261,6448,115,303824,26116,117,119,26352,120,1875,122,2117,333370,250000,83370,33.35,250000
Total Revenue (excl. capital transfers and contributions),,558914961,0,536766440,616512560,245820742,25813623,22244079,293878444,23679095,26096991,29229211,79005297,33139468,24209411,40534301,97883180,25518568,27764496,34969939,88253003,559019924,536766440,22253484,4.1458411595180955,616512560
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,156407125,0,173706054,172338199,13130370,13174630,13244067,39549067,13242643,20942876,13305366,47490885,14776165,13375917,13115766,41267848,14623569,13628889,12533785,40786243,169094043,173706054,-4612011,-2.66,172338199
Remuneration of councillors,,6239932,0,6665000,6665000,525549,528302,526277,1580128,527161,526277,526277,1579715,526216,527290,527290,1580796,527290,529315,679784,1736389,6477028,6665000,-187972,-2.82,6665000
Debt impairment,,45393671,0,25195514,88195514,2370218,2370218,1555925,6296361,2098787,2098787,2098787,6296361,2098787,2098787,2098787,6296361,2098787,1944161,2263483,6306431,25195514,25195514,0,0,88195514
Depreciation and asset impairment,,22233910,0,28198600,28198600,2351026,2350123,2350123,7051272,2350072,2349812,2349839,7049723,2349817,2349714,2349321,7048852,2349220,2349220,2350313,7048753,28198600,28198600,0,0,28198600
Finance charges,,14487940,0,18500000,14500000,0,0,0,0,1815255,0,4486718,6301973,0,-2182383,2522740,340357,0,0,4173737,4173737,10816067,18500000,-7683933,-41.53,14500000
Bulk purchases,,123964075,0,137236000,129236000,86831,17355791,14845305,32287927,8942112,9147509,8598732,26688353,9618028,9326234,8275414,27219676,9031120,8809419,23954251,41794790,127990746,137236000,-9245254,-6.74,129236000
Other Materials,,20056527,0,16842650,21348355,360324,1460202,318433,2138959,1362696,536792,1281549,3181037,1817633,2007098,2646700,6471431,1332720,1585826,5201058,8119604,19911031,16842650,3068381,18.22,21348355
Contracted services,,18694210,0,22940730,22754930,328984,624342,1627131,2580457,2347004,1579385,1575810,5502199,2684862,2083115,2676738,7444715,1868598,2365585,4686092,8920275,24447646,22940730,1506916,6.57,22754930
Transfers and grants,,5000692,0,5514000,5464000,665282,448373,374745,1488400,369333,380918,415644,1165895,574952,367333,800333,1742618,394333,580032,2000,976365,5373278,5514000,-140722,-2.55,5464000
Other expenditure,,150987929,0,105949086,124651056,7041547,10482634,17999321,35523502,5908479,7435236,8402042,21745757,5043277,9536321,9895445,24475043,8928275,11219939,23646402,43794616,125538918,105949086,19589832,18.49,124651056
Loss on disposal of PPE,,561843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,564027854,0,540747634,613351654,26860131,48794615,52841327,128496073,38963542,44997592,43040764,127001898,39489737,39489426,44908534,123887697,41153912,43012386,79490905,163657203,543042871,540747634,2295237,0.4244562260997336,613351654
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-5112893,0,-3981194,3160906,218960611,-22980992,-30597248,165382371,-15284447,-18900601,-13811553,-47996601,-6350269,-15280015,-4374233,-26004517,-15635344,-15247890,-44520966,-75404200,15977053,-3981194,19958247,-501.3130985327518,3160906
Transfers recognised - capital,,39272470,0,39484000,50790300,2251332,2671625,5649965,10572922,4673583,-1787001,2337900,5224482,1449303,935305,4188012,6572620,3183177,6088823,5446257,14718257,37088281,39484000,-2395719,-6.07,50790300
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,-4589070,0,0,0,0,0,0,0,0,0,0,0,0,0,-30000,-30000,0,0,0,0,-30000,,-30000,0,0
Surplus/(Deficit) after capital transfers and contributions,,29570507,0,35502806,53951206,221211943,-20309367,-24947283,175955293,-10610864,-20687602,-11473653,-42772119,-4900966,-14344710,-216221,-19461897,-12452167,-9159067,-39074709,-60685943,53035334,35502806,17532528,49.3834994338194,53951206
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,29570507,0,35502806,53951206,221211943,-20309367,-24947283,175955293,-10610864,-20687602,-11473653,-42772119,-4900966,-14344710,-216221,-19461897,-12452167,-9159067,-39074709,-60685943,53035334,35502806,17532528,49.3834994338194,53951206
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,29570507,0,35502806,53951206,221211943,-20309367,-24947283,175955293,-10610864,-20687602,-11473653,-42772119,-4900966,-14344710,-216221,-19461897,-12452167,-9159067,-39074709,-60685943,53035334,35502806,17532528,49.3834994338194,53951206
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,29570507,0,35502806,53951206,221211943,-20309367,-24947283,175955293,-10610864,-20687602,-11473653,-42772119,-4900966,-14344710,-216221,-19461897,-12452167,-9159067,-39074709,-60685943,53035334,35502806,17532528,49.3834994338194,53951206Western Cape: Laingsburg(WC051) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,0,0,2874500,2530000,2913098,10552,-49712,2873938,-3177,5459,-103023,-100741,5323,5015,5180,15518,5150,-23081,-4774,-22705,2766010,2874500,-108490,-3.77,2530000
Property rates - penalties and collection charges,,0,0,63400,60000,18350,17794,17226,53370,18492,24317,22530,65339,21670,21604,21449,64723,21383,20382,20350,62115,245547,63400,182147,287.3,60000
Service charges - electricity revenue,,0,0,10346300,9057600,891192,870731,773598,2535521,770552,763005,712027,2245584,851333,744232,724900,2320465,770604,723205,724552,2218361,9319931,10346300,-1026369,-9.92,9057600
Service charges - water revenue,,0,0,2059400,1559900,231115,174858,180061,586034,192315,209389,201303,603007,240743,314646,194402,749791,179109,174653,68523,422285,2361117,1984300,376817,18.99,1559900
Service charges - sanitation revenue,,0,0,2120500,1731100,269298,150704,148614,568616,150934,149562,151588,452084,149883,149496,149343,448722,149584,149541,126350,425475,1894897,2126900,-232003,-10.91,1731100
Service charges - refuse revenue,,0,0,1823300,1634400,152052,156173,152993,461218,154321,153789,156501,464611,151336,114556,138155,404047,140939,137537,121356,399832,1729708,1823000,-93292,-5.12,1634400
Service charges - other,,0,0,88300,311100,39365,9929,2745,52039,2925,7533,1682,12140,3086,2795,2355,8236,5527,2215,6449,14191,86606,88600,-1994,-2.25,311100
Rental of facilities and equipment,,0,0,880600,833800,86573,86480,74452,247505,114182,85736,102125,302043,87503,86302,94065,267870,90672,89094,63101,242867,1060285,880600,179685,20.4,833800
Interest earned - external investments,,0,0,492600,466500,13547,26701,51981,92229,48155,29587,38655,116397,39885,32081,0,71966,0,0,50504,50504,331096,492600,-161504,-32.79,466500
Interest earned - outstanding debtors,,0,0,167200,158300,18276,45328,24531,88135,9772,21474,21615,52861,23031,12945,15187,51163,21166,16161,15406,52733,244892,167200,77692,46.47,158300
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,0,0,3305300,3130000,392749,514497,310035,1217281,400190,556275,507307,1463772,576510,648835,681108,1906453,527734,353151,623350,1504235,6091741,3305300,2786441,84.3,3130000
Licences and permits,,0,0,362600,343600,136284,75973,86164,298421,75032,70959,78872,224863,79576,126510,89356,295442,90749,66712,138984,296445,1115171,362600,752571,207.55,343600
Agency services,,0,0,100300,95000,0,0,0,0,0,6438,4482,10920,9061,15674,11984,36719,2858,13877,16587,33322,80961,100300,-19339,-19.28,95000
Transfers recognised - operational,,0,0,15656100,16778650,4584182,1129801,1148160,6862143,394403,5364154,-1244967,4513590,396404,84061,3025566,3506031,62162,68050,-75420,54792,14936556,15656100,-719544,-4.6,16778650
Other own revenue,,0,0,591800,1006837,64221,46244,94927,205392,26078,15394,28616,70088,24223,23425,23384,71032,14062,19957,6042,40061,386573,591800,-205227,-34.68,1006837
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,0,0,40932200,39696787,9810302,3315765,3015775,16141842,2354174,7463071,679313,10496558,2659567,2382177,5176434,10218178,2081699,1811454,1901360,5794513,42651091,40863500,1787591,4.374542072999131,39696787
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,0,0,13789500,12977995,915812,908910,904321,2729043,872283,1408418,1067047,3347748,947124,880993,884155,2712272,899477,977825,1058661,2935963,11725026,13789500,-2064474,-14.97,12977995
Remuneration of councillors,,0,0,2336200,2249000,181942,181942,181942,545826,181942,181942,181942,545826,181942,181942,181942,545826,181942,284250,192859,659051,2296529,2336200,-39671,-1.7,2249000
Debt impairment,,0,0,200800,190000,33193,0,0,33193,-14048,0,0,-14048,0,0,0,0,0,0,0,0,19145,200800,-181655,-90.47,190000
Depreciation and asset impairment,,0,0,12159900,11485900,880178,1083460,-53603,1910035,630307,125515,630010,1385832,630010,-249368,627308,1007950,627308,627259,627259,1881826,6185643,10060100,-3874457,-38.51,11485900
Finance charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,0,0,6522800,6300000,758580,776795,631989,2167364,561696,423056,490797,1475549,0,1031857,510673,1542530,0,885310,590996,1476306,6661749,6522800,138949,2.13,6300000
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,0,0,2886800,4230067,31811,245111,347550,624472,206330,240539,344706,791575,254310,283703,574474,1112487,181364,229300,198117,608781,3137315,2861800,275515,9.63,4230067
Transfers and grants,,0,0,4214900,3983180,-5530,559378,716438,1270286,145626,514270,370487,1030383,266805,391643,634101,1292549,451879,384620,374913,1211412,4804630,4214900,589730,13.99,3983180
Other expenditure,,0,0,8841700,8324500,524940,785340,1507249,2817529,1508477,2669870,854822,5033169,644945,2013779,643579,3302303,139656,1574685,2436225,4150566,15303567,10941500,4362067,39.87,8324500
Loss on disposal of PPE,,0,0,0,0,0,0,9727,9727,0,0,0,0,0,0,0,0,0,0,0,0,9727,,9727,0,0
Total Expenditure,,0,0,50952600,49740642,3320926,4540936,4245613,12107475,4092613,5563610,3939811,13596034,2925136,4534549,4056232,11515917,2481626,4963249,5479030,12923905,50143331,50927600,-784269,-1.5399685043080766,49740642
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,0,0,-10020400,-10043855,6489376,-1225171,-1229838,4034367,-1738439,1899461,-3260498,-3099476,-265569,-2152372,1120202,-1297739,-399927,-3151795,-3577670,-7129392,-7492240,-10064100,2571860,-25.55479377192198,-10043855
Transfers recognised - capital,,0,0,11893000,11943000,70887,528,255362,326777,4271519,502041,1362906,6136466,21294,6818,1727,29839,1757022,128102,925393,2810517,9303599,11893000,-2589401,-21.77,11943000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,0,0,1872600,1899145,6560263,-1224643,-974476,4361144,2533080,2401502,-1897592,3036990,-244275,-2145554,1121929,-1267900,1357095,-3023693,-2652277,-4318875,1811359,1828900,-17541,-0.9591010990212695,1899145
Taxation,,0,0,0,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8700
Surplus/(Deficit) after taxation,,0,0,1872600,1890445,6560263,-1224643,-974476,4361144,2533080,2401502,-1897592,3036990,-244275,-2145554,1121929,-1267900,1357095,-3023693,-2652277,-4318875,1811359,1828900,-17541,-0.9591010990212695,1890445
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,0,0,1872600,1890445,6560263,-1224643,-974476,4361144,2533080,2401502,-1897592,3036990,-244275,-2145554,1121929,-1267900,1357095,-3023693,-2652277,-4318875,1811359,1828900,-17541,-0.9591010990212695,1890445
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,0,0,1872600,1890445,6560263,-1224643,-974476,4361144,2533080,2401502,-1897592,3036990,-244275,-2145554,1121929,-1267900,1357095,-3023693,-2652277,-4318875,1811359,1828900,-17541,-0.9591010990212695,1890445Western Cape: Prince Albert(WC052) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,2128647,0,2418600,2418600,792371,151795,149992,1094158,150219,150217,150219,450655,150217,150219,150219,450655,150212,157407,158955,466574,2462042,2418600,43442,1.8,2418600
